patch_id,keypoints
21,"112.00,135.00;137.00,144.00;112.00,120.00;125.00,147.00"
15,"90.00,144.00;101.00,147.00"
8,"43.00,93.00;55.00,89.00;68.00,88.00;69.00,93.00;56.00,94.00"
14,"82.00,93.00"
20,"145.00,93.00;112.00,91.00;112.00,105.00"
32,"185.00,93.00"
10,"72.00,174.00"
28,"160.00,174.00"
22,"114.00,175.00;113.00,150.00;114.00,168.00;126.00,165.00;143.00,168.00;143.00,184.00"
26,"159.00,88.00;172.00,89.00;172.00,94.00;159.00,93.00"
16,"88.00,168.00;103.00,165.00"
23,"127.00,188.00;114.00,189.00"
