patch_id,keypoints
21,"125.00,129.00;144.00,140.00;124.00,114.00;112.00,144.00;124.00,147.00;134.00,144.00"
15,"101.00,142.00"
8,"52.00,90.00;64.00,83.00;63.00,94.00"
14,"91.00,90.00;78.00,83.00;77.00,94.00"
26,"149.00,91.00;161.00,83.00;175.00,84.00;175.00,95.00;162.00,94.00"
32,"186.00,91.00"
16,"77.00,173.00;95.00,168.00;110.00,166.00"
28,"162.00,171.00"
22,"121.00,174.00;121.00,169.00;132.00,166.00;146.00,167.00;146.00,177.00;133.00,178.00;121.00,179.00"
20,"123.00,85.00;124.00,99.00"
