patch_id,keypoints
21,"123.00,128.00;145.00,144.00;125.00,114.00;114.00,145.00;124.00,147.00;134.00,145.00"
15,"104.00,142.00"
8,"62.00,92.00"
14,"101.00,93.00;74.00,87.00;87.00,87.00;87.00,95.00;74.00,95.00"
26,"158.00,94.00;172.00,87.00;172.00,95.00"
32,"198.00,93.00;185.00,87.00;186.00,95.00"
16,"84.00,177.00;98.00,166.00"
28,"162.00,179.00;148.00,167.00"
22,"121.00,170.00;112.00,160.00;121.00,163.00;133.00,161.00"
20,"127.00,87.00;126.00,101.00"
23,"147.00,189.00;132.00,192.00;121.00,192.00"
