patch_id,keypoints
21,"125.00,116.00;143.00,135.00;114.00,137.00;125.00,138.00;134.00,137.00"
15,"105.00,135.00"
8,"53.00,88.00;66.00,82.00;66.00,91.00"
14,"94.00,89.00;80.00,81.00;80.00,91.00"
26,"150.00,89.00;165.00,82.00;178.00,83.00;178.00,92.00;164.00,91.00"
32,"191.00,91.00"
16,"81.00,169.00;99.00,159.00"
28,"165.00,168.00;149.00,159.00;150.00,174.00"
22,"125.00,166.00;114.00,154.00;125.00,156.00;134.00,154.00;135.00,177.00;125.00,178.00"
20,"124.00,80.00;125.00,92.00;125.00,104.00"
