patch_id,keypoints
15,"82.00,132.00;85.00,114.00;76.00,145.00;99.00,146.00"
9,"66.00,141.00"
21,"111.00,143.00"
2,"25.00,84.00"
8,"65.00,86.00;37.00,79.00;51.00,79.00;51.00,88.00;37.00,89.00"
20,"125.00,86.00;140.00,79.00;139.00,89.00"
26,"169.00,85.00;155.00,80.00;155.00,89.00"
10,"53.00,168.00;67.00,166.00"
22,"138.00,170.00;117.00,168.00;118.00,181.00"
16,"89.00,172.00;86.00,148.00;78.00,165.00;89.00,168.00;100.00,165.00"
14,"89.00,83.00;87.00,99.00"
17,"101.00,185.00;88.00,185.00"
