patch_id,keypoints
21,"113.00,123.00;132.00,141.00;113.00,112.00;113.00,142.00;123.00,142.00"
15,"94.00,140.00;103.00,141.00"
8,"39.00,93.00;53.00,86.00;69.00,86.00;68.00,101.00;52.00,101.00"
14,"83.00,97.00"
20,"145.00,99.00;114.00,92.00;114.00,102.00"
32,"190.00,96.00"
16,"79.00,177.00;92.00,168.00;104.00,163.00"
22,"147.00,177.00;112.00,171.00;112.00,165.00;120.00,163.00;133.00,169.00;133.00,183.00"
26,"159.00,88.00;176.00,88.00;177.00,103.00;160.00,103.00"
23,"121.00,185.00;112.00,185.00"
