patch_id,keypoints
21,"116.00,131.00;140.00,142.00;117.00,114.00;128.00,145.00"
15,"94.00,142.00;105.00,145.00"
8,"50.00,89.00;62.00,80.00;60.00,92.00"
14,"89.00,89.00;76.00,79.00;76.00,91.00"
20,"147.00,89.00;118.00,84.00;117.00,100.00"
32,"187.00,88.00"
16,"74.00,172.00;90.00,165.00;106.00,161.00"
28,"158.00,173.00"
22,"117.00,170.00;117.00,148.00;117.00,163.00;127.00,161.00;142.00,165.00;142.00,179.00;127.00,181.00;117.00,181.00"
26,"160.00,79.00;174.00,80.00;175.00,92.00;160.00,91.00"
