patch_id,keypoints
26,"148.00,108.00;176.00,81.00;154.00,74.00;169.00,87.00;156.00,88.00"
21,"121.00,130.00;133.00,131.00;144.00,132.00"
27,"157.00,127.00;150.00,130.00;150.00,146.00"
8,"64.00,86.00"
14,"101.00,88.00;77.00,77.00;91.00,76.00;90.00,91.00;77.00,91.00"
20,"144.00,86.00;130.00,79.00;135.00,88.00;141.00,98.00"
16,"99.00,159.00"
28,"171.00,155.00;161.00,150.00;162.00,162.00;153.00,165.00"
22,"143.00,156.00;120.00,152.00;135.00,148.00;143.00,148.00;146.00,165.00"
25,"167.00,72.00"
