patch_id,keypoints
15,"105.00,134.00;86.00,143.00;107.00,119.00;96.00,146.00"
21,"129.00,143.00;118.00,146.00"
8,"42.00,90.00;55.00,83.00;70.00,83.00;69.00,95.00;54.00,95.00"
14,"81.00,92.00;109.00,88.00;108.00,104.00"
20,"141.00,92.00"
26,"181.00,90.00;154.00,82.00;168.00,83.00;169.00,94.00;155.00,94.00"
10,"69.00,172.00"
28,"151.00,171.00"
16,"107.00,173.00;107.00,148.00;82.00,167.00;95.00,163.00;107.00,166.00"
22,"119.00,163.00;135.00,166.00;136.00,180.00"
23,"121.00,185.00"
17,"108.00,186.00"
