patch_id,keypoints
15,"95.00,125.00;80.00,137.00;89.00,141.00;99.00,143.00;110.00,141.00"
21,"121.00,138.00"
2,"36.00,83.00"
14,"77.00,84.00;99.00,79.00;98.00,94.00;96.00,109.00"
20,"134.00,83.00"
26,"178.00,81.00;148.00,74.00;164.00,74.00;165.00,86.00;149.00,85.00"
16,"74.00,173.00;101.00,169.00;82.00,163.00;92.00,158.00;101.00,161.00"
22,"143.00,176.00;112.00,159.00;128.00,165.00"
8,"49.00,76.00;65.00,75.00;64.00,87.00;49.00,87.00"
23,"128.00,188.00;113.00,192.00"
17,"102.00,192.00"
