patch_id,keypoints
15,"102.00,137.00;81.00,147.00;104.00,121.00"
22,"125.00,148.00;144.00,177.00;114.00,150.00;113.00,165.00;128.00,169.00"
8,"40.00,89.00;53.00,81.00;68.00,82.00;67.00,94.00;51.00,94.00"
14,"81.00,93.00;106.00,89.00;105.00,105.00"
20,"137.00,93.00"
26,"179.00,91.00;151.00,83.00;166.00,83.00;167.00,96.00;151.00,95.00"
10,"60.00,175.00"
16,"102.00,174.00;91.00,149.00;102.00,152.00;75.00,168.00;91.00,164.00;102.00,168.00"
23,"127.00,185.00;112.00,188.00"
17,"100.00,189.00"
