patch_id,keypoints
15,"101.00,130.00;86.00,142.00;102.00,114.00;94.00,145.00"
21,"123.00,143.00;113.00,145.00"
8,"42.00,88.00;53.00,81.00;68.00,81.00;67.00,93.00;53.00,93.00"
14,"81.00,90.00;104.00,85.00;103.00,100.00"
20,"138.00,90.00"
26,"179.00,89.00;151.00,81.00;166.00,82.00;167.00,93.00;152.00,92.00"
10,"73.00,175.00"
22,"145.00,175.00;114.00,164.00;129.00,168.00;130.00,183.00"
16,"104.00,174.00;103.00,148.00;83.00,168.00;94.00,164.00;104.00,166.00"
23,"116.00,187.00"
17,"105.00,188.00"
