patch_id,keypoints
22,"119.00,149.00;140.00,153.00;119.00,162.00;130.00,158.00;119.00,179.00;129.00,176.00;139.00,179.00"
16,"98.00,154.00;85.00,184.00;108.00,158.00;98.00,180.00;110.00,177.00"
8,"47.00,88.00;60.00,80.00;59.00,94.00"
14,"89.00,90.00;76.00,80.00;75.00,94.00"
26,"148.00,89.00;162.00,79.00;177.00,79.00;178.00,92.00;162.00,93.00"
32,"190.00,86.00"
28,"151.00,183.00"
23,"119.00,186.00;140.00,185.00;129.00,187.00;119.00,188.00"
20,"119.00,86.00;119.00,107.00"
21,"119.00,128.00"
