patch_id,keypoints
9,"71.00,139.00;60.00,146.00;73.00,123.00"
15,"99.00,147.00"
2,"18.00,92.00;29.00,85.00;29.00,97.00"
8,"59.00,95.00;45.00,86.00;44.00,97.00"
20,"113.00,94.00;127.00,85.00;143.00,84.00;145.00,96.00;129.00,97.00"
26,"157.00,91.00"
10,"48.00,170.00;68.00,151.00;60.00,165.00;72.00,164.00"
22,"138.00,170.00;114.00,167.00"
16,"82.00,173.00;77.00,154.00;88.00,150.00;82.00,167.00;95.00,165.00"
14,"77.00,90.00;75.00,106.00"
23,"117.00,187.00"
17,"96.00,193.00;82.00,194.00"
