patch_id,keypoints
21,"125.00,136.00;124.00,120.00"
15,"102.00,147.00"
27,"148.00,147.00"
8,"51.00,90.00;64.00,84.00;64.00,95.00"
14,"92.00,90.00;79.00,84.00;79.00,94.00"
26,"151.00,90.00;164.00,84.00;179.00,85.00;179.00,96.00;164.00,95.00"
32,"190.00,91.00"
16,"88.00,173.00;104.00,176.00"
28,"164.00,174.00;149.00,176.00;150.00,184.00"
22,"127.00,184.00;114.00,149.00;125.00,151.00;136.00,149.00;117.00,176.00;126.00,178.00;136.00,176.00"
20,"121.00,88.00;123.00,104.00"
23,"138.00,186.00;127.00,187.00"
