patch_id,keypoints
21,"129.00,123.00;117.00,141.00;128.00,142.00;139.00,141.00"
15,"106.00,140.00"
27,"149.00,139.00"
8,"47.00,89.00;62.00,81.00;60.00,93.00"
14,"92.00,90.00;78.00,80.00;78.00,93.00"
26,"154.00,88.00;168.00,78.00;184.00,78.00;184.00,91.00;168.00,91.00"
32,"197.00,86.00"
16,"86.00,171.00;103.00,162.00"
28,"164.00,171.00;151.00,161.00;152.00,178.00"
22,"128.00,168.00;118.00,155.00;128.00,158.00;138.00,155.00;139.00,181.00;129.00,181.00"
20,"127.00,84.00;128.00,97.00;129.00,110.00"
