patch_id,keypoints
21,"114.00,129.00;137.00,141.00;116.00,146.00;126.00,144.00"
15,"96.00,140.00;106.00,143.00"
8,"46.00,79.00;73.00,83.00;58.00,83.00"
14,"89.00,81.00"
26,"148.00,82.00;163.00,74.00;178.00,75.00;178.00,86.00;163.00,85.00"
32,"191.00,82.00"
10,"72.00,172.00"
28,"160.00,173.00"
22,"116.00,174.00;116.00,167.00;127.00,165.00;142.00,169.00;143.00,181.00;128.00,183.00;116.00,184.00"
19,"117.00,72.00"
20,"117.00,91.00;116.00,110.00"
7,"59.00,72.00"
13,"74.00,72.00"
16,"89.00,168.00;104.00,164.00"
