patch_id,keypoints
15,"94.00,118.00;77.00,136.00;86.00,139.00;95.00,141.00;107.00,139.00"
21,"118.00,137.00"
2,"35.00,83.00"
14,"76.00,85.00;100.00,78.00;98.00,91.00;96.00,105.00"
20,"129.00,85.00;142.00,74.00;143.00,88.00"
26,"172.00,83.00;158.00,75.00;159.00,87.00"
10,"60.00,170.00"
22,"142.00,171.00;124.00,165.00"
16,"97.00,170.00;74.00,164.00;87.00,161.00;97.00,163.00;108.00,162.00"
8,"46.00,74.00;60.00,75.00;60.00,88.00;45.00,88.00"
23,"125.00,186.00"
17,"108.00,190.00;97.00,191.00"
