patch_id,keypoints
21,"129.00,147.00;128.00,128.00"
16,"103.00,151.00;81.00,175.00;99.00,173.00"
28,"152.00,152.00;171.00,175.00;156.00,172.00"
8,"58.00,88.00;71.00,83.00;70.00,92.00"
14,"97.00,92.00;85.00,84.00;83.00,93.00"
26,"154.00,93.00;166.00,85.00;180.00,85.00;180.00,94.00;167.00,94.00"
32,"192.00,90.00"
22,"128.00,180.00;114.00,156.00;128.00,160.00;140.00,156.00;116.00,171.00;128.00,174.00;140.00,171.00"
20,"127.00,90.00;128.00,109.00"
29,"156.00,189.00"
23,"141.00,196.00;128.00,198.00"
